Year ended March,Region,Region Code,Industry,Measure,Value,Value Unit,Value Label,Null Reason,Metadata 1
2002,Hawke's Bay,Hawke's Bay Region,Primary Manufacturing,Regional GDP by industry,860,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Other Manufacturing,Regional GDP by industry,168,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Manufacturing,Regional GDP by industry,1028,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,40,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Construction,Regional GDP by industry,177,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Wholesale Trade,Regional GDP by industry,149,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Retail Trade,Regional GDP by industry,196,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Accommodation and Food Services,Regional GDP by industry,62,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Accommodation,Regional GDP by industry,22,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Food and beverage services,Regional GDP by industry,40,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,"Transport, Postal and Warehousing",Regional GDP by industry,193,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,119,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Financial and Insurance Services,Regional GDP by industry,77,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,212,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Owner-Occupied Property Operation,Regional GDP by industry,265,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,152,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Administrative and Support Services,Regional GDP by industry,61,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Public Administration and Safety,Regional GDP by industry,117,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Education and Training,Regional GDP by industry,140,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Health Care and Social Assistance,Regional GDP by industry,206,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Total All Industries,Regional GDP by industry,3882,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,283,nzd,NZD millions,
2002,Hawke's Bay,Hawke's Bay Region,Gross Domestic Product,Regional GDP by industry,4165,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Agriculture,Regional GDP by industry,723,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Forestry, Fishing, and Mining",Regional GDP by industry,986,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,1271,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Primary Manufacturing,Regional GDP by industry,666,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Other Manufacturing,Regional GDP by industry,160,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Manufacturing,Regional GDP by industry,826,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,285,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Construction,Regional GDP by industry,133,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Wholesale Trade,Regional GDP by industry,206,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Retail Trade,Regional GDP by industry,143,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Accommodation and Food Services,Regional GDP by industry,43,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Accommodation,Regional GDP by industry,15,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Food and beverage services,Regional GDP by industry,28,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Transport, Postal and Warehousing",Regional GDP by industry,112,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,111,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Financial and Insurance Services,Regional GDP by industry,63,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,138,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Owner-Occupied Property Operation,Regional GDP by industry,189,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,135,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Administrative and Support Services,Regional GDP by industry,49,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Public Administration and Safety,Regional GDP by industry,64,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Education and Training,Regional GDP by industry,112,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Health Care and Social Assistance,Regional GDP by industry,161,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Total All Industries,Regional GDP by industry,4479,nzd,NZD millions,
2002,Taranaki,Taranaki Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,322,nzd,NZD millions,
2002,Taranaki,Taranaki Region,Gross Domestic Product,Regional GDP by industry,4801,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Agriculture,Regional GDP by industry,726,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Forestry, Fishing, and Mining",Regional GDP by industry,119,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,318,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Primary Manufacturing,Regional GDP by industry,438,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Other Manufacturing,Regional GDP by industry,256,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Manufacturing,Regional GDP by industry,694,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,200,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Construction,Regional GDP by industry,286,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Wholesale Trade,Regional GDP by industry,223,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Retail Trade,Regional GDP by industry,327,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Accommodation and Food Services,Regional GDP by industry,106,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Accommodation,Regional GDP by industry,38,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Food and beverage services,Regional GDP by industry,69,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Transport, Postal and Warehousing",Regional GDP by industry,199,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,260,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Financial and Insurance Services,Regional GDP by industry,137,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,296,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Owner-Occupied Property Operation,Regional GDP by industry,400,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,236,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Administrative and Support Services,Regional GDP by industry,67,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Public Administration and Safety,Regional GDP by industry,390,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Education and Training,Regional GDP by industry,396,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Health Care and Social Assistance,Regional GDP by industry,357,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Total All Industries,Regional GDP by industry,5421,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,395,nzd,NZD millions,
2002,Manawatū-Whanganui,Manawatu-Wanganui Region,Gross Domestic Product,Regional GDP by industry,5816,nzd,NZD millions,
2002,Wellington,Wellington Region,Agriculture,Regional GDP by industry,218,nzd,NZD millions,
2002,Wellington,Wellington Region,"Forestry, Fishing, and Mining",Regional GDP by industry,87,nzd,NZD millions,
2002,Wellington,Wellington Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,617,nzd,NZD millions,
2002,Wellington,Wellington Region,Primary Manufacturing,Regional GDP by industry,1322,nzd,NZD millions,
2002,Wellington,Wellington Region,Other Manufacturing,Regional GDP by industry,703,nzd,NZD millions,
2002,Wellington,Wellington Region,Manufacturing,Regional GDP by industry,2024,nzd,NZD millions,
2002,Wellington,Wellington Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,530,nzd,NZD millions,
2002,Wellington,Wellington Region,Construction,Regional GDP by industry,611,nzd,NZD millions,
2002,Wellington,Wellington Region,Wholesale Trade,Regional GDP by industry,789,nzd,NZD millions,
2002,Wellington,Wellington Region,Retail Trade,Regional GDP by industry,664,nzd,NZD millions,
2002,Wellington,Wellington Region,Accommodation and Food Services,Regional GDP by industry,317,nzd,NZD millions,
2002,Wellington,Wellington Region,Accommodation,Regional GDP by industry,112,nzd,NZD millions,
2002,Wellington,Wellington Region,Food and beverage services,Regional GDP by industry,205,nzd,NZD millions,
2002,Wellington,Wellington Region,"Transport, Postal and Warehousing",Regional GDP by industry,618,nzd,NZD millions,
2002,Wellington,Wellington Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,2387,nzd,NZD millions,
2002,Wellington,Wellington Region,Financial and Insurance Services,Regional GDP by industry,1763,nzd,NZD millions,
2002,Wellington,Wellington Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,796,nzd,NZD millions,
2002,Wellington,Wellington Region,Owner-Occupied Property Operation,Regional GDP by industry,1097,nzd,NZD millions,
2002,Wellington,Wellington Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,1998,nzd,NZD millions,
2002,Wellington,Wellington Region,Administrative and Support Services,Regional GDP by industry,424,nzd,NZD millions,
2002,Wellington,Wellington Region,Public Administration and Safety,Regional GDP by industry,1713,nzd,NZD millions,
2002,Wellington,Wellington Region,Education and Training,Regional GDP by industry,627,nzd,NZD millions,
2002,Wellington,Wellington Region,Health Care and Social Assistance,Regional GDP by industry,763,nzd,NZD millions,
2002,Wellington,Wellington Region,Total All Industries,Regional GDP by industry,17424,nzd,NZD millions,
2002,Wellington,Wellington Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,1274,nzd,NZD millions,
2002,Wellington,Wellington Region,Gross Domestic Product,Regional GDP by industry,18698,nzd,NZD millions,
2002,West Coast,West Coast Region,Agriculture,Regional GDP by industry,127,nzd,NZD millions,
2002,West Coast,West Coast Region,"Forestry, Fishing, and Mining",Regional GDP by industry,,nzd,NZD millions,confidential
2002,West Coast,West Coast Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,123,nzd,NZD millions,
2002,West Coast,West Coast Region,Primary Manufacturing,Regional GDP by industry,63,nzd,NZD millions,
2002,West Coast,West Coast Region,Other Manufacturing,Regional GDP by industry,15,nzd,NZD millions,
2002,West Coast,West Coast Region,Manufacturing,Regional GDP by industry,78,nzd,NZD millions,
2002,West Coast,West Coast Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,,nzd,NZD millions,confidential
2002,West Coast,West Coast Region,Construction,Regional GDP by industry,42,nzd,NZD millions,
2002,West Coast,West Coast Region,Wholesale Trade,Regional GDP by industry,18,nzd,NZD millions,
2002,West Coast,West Coast Region,Retail Trade,Regional GDP by industry,41,nzd,NZD millions,
2002,West Coast,West Coast Region,Accommodation and Food Services,Regional GDP by industry,40,nzd,NZD millions,
2002,West Coast,West Coast Region,Accommodation,Regional GDP by industry,14,nzd,NZD millions,
2002,West Coast,West Coast Region,Food and beverage services,Regional GDP by industry,26,nzd,NZD millions,
2002,West Coast,West Coast Region,"Transport, Postal and Warehousing",Regional GDP by industry,45,nzd,NZD millions,
2002,West Coast,West Coast Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,28,nzd,NZD millions,
2002,West Coast,West Coast Region,Financial and Insurance Services,Regional GDP by industry,22,nzd,NZD millions,
2002,West Coast,West Coast Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,28,nzd,NZD millions,
2002,West Coast,West Coast Region,Owner-Occupied Property Operation,Regional GDP by industry,52,nzd,NZD millions,
2002,West Coast,West Coast Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,16,nzd,NZD millions,
2002,West Coast,West Coast Region,Administrative and Support Services,Regional GDP by industry,10,nzd,NZD millions,
2002,West Coast,West Coast Region,Public Administration and Safety,Regional GDP by industry,28,nzd,NZD millions,
2002,West Coast,West Coast Region,Education and Training,Regional GDP by industry,28,nzd,NZD millions,
2002,West Coast,West Coast Region,Health Care and Social Assistance,Regional GDP by industry,45,nzd,NZD millions,
2002,West Coast,West Coast Region,Total All Industries,Regional GDP by industry,773,nzd,NZD millions,
2002,West Coast,West Coast Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,56,nzd,NZD millions,
2002,West Coast,West Coast Region,Gross Domestic Product,Regional GDP by industry,830,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Agriculture,Regional GDP by industry,1079,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Forestry, Fishing, and Mining",Regional GDP by industry,238,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,510,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Primary Manufacturing,Regional GDP by industry,1228,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Other Manufacturing,Regional GDP by industry,1121,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Manufacturing,Regional GDP by industry,2349,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,272,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Construction,Regional GDP by industry,713,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Wholesale Trade,Regional GDP by industry,782,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Retail Trade,Regional GDP by industry,770,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Accommodation and Food Services,Regional GDP by industry,391,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Accommodation,Regional GDP by industry,138,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Food and beverage services,Regional GDP by industry,253,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Transport, Postal and Warehousing",Regional GDP by industry,756,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,1029,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Financial and Insurance Services,Regional GDP by industry,453,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,815,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Owner-Occupied Property Operation,Regional GDP by industry,1106,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,758,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Administrative and Support Services,Regional GDP by industry,295,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Public Administration and Safety,Regional GDP by industry,456,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Education and Training,Regional GDP by industry,688,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Health Care and Social Assistance,Regional GDP by industry,846,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Total All Industries,Regional GDP by industry,13795,nzd,NZD millions,
2002,Canterbury,Canterbury Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,1005,nzd,NZD millions,
2002,Canterbury,Canterbury Region,Gross Domestic Product,Regional GDP by industry,14800,nzd,NZD millions,
2002,Otago,Otago Region,Agriculture,Regional GDP by industry,502,nzd,NZD millions,
2002,Otago,Otago Region,"Forestry, Fishing, and Mining",Regional GDP by industry,187,nzd,NZD millions,
2002,Otago,Otago Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,355,nzd,NZD millions,
2002,Otago,Otago Region,Primary Manufacturing,Regional GDP by industry,408,nzd,NZD millions,
2002,Otago,Otago Region,Other Manufacturing,Regional GDP by industry,214,nzd,NZD millions,
2002,Otago,Otago Region,Manufacturing,Regional GDP by industry,622,nzd,NZD millions,
2002,Otago,Otago Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,168,nzd,NZD millions,
2002,Otago,Otago Region,Construction,Regional GDP by industry,313,nzd,NZD millions,
2002,Otago,Otago Region,Wholesale Trade,Regional GDP by industry,135,nzd,NZD millions,
2002,Otago,Otago Region,Retail Trade,Regional GDP by industry,284,nzd,NZD millions,
2002,Otago,Otago Region,Accommodation and Food Services,Regional GDP by industry,204,nzd,NZD millions,
2002,Otago,Otago Region,Accommodation,Regional GDP by industry,72,nzd,NZD millions,
2002,Otago,Otago Region,Food and beverage services,Regional GDP by industry,132,nzd,NZD millions,
2002,Otago,Otago Region,"Transport, Postal and Warehousing",Regional GDP by industry,238,nzd,NZD millions,
2002,Otago,Otago Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,331,nzd,NZD millions,
2002,Otago,Otago Region,Financial and Insurance Services,Regional GDP by industry,153,nzd,NZD millions,
2002,Otago,Otago Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,302,nzd,NZD millions,
2002,Otago,Otago Region,Owner-Occupied Property Operation,Regional GDP by industry,416,nzd,NZD millions,
2002,Otago,Otago Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,205,nzd,NZD millions,
2002,Otago,Otago Region,Administrative and Support Services,Regional GDP by industry,87,nzd,NZD millions,
2002,Otago,Otago Region,Public Administration and Safety,Regional GDP by industry,155,nzd,NZD millions,
2002,Otago,Otago Region,Education and Training,Regional GDP by industry,404,nzd,NZD millions,
2002,Otago,Otago Region,Health Care and Social Assistance,Regional GDP by industry,325,nzd,NZD millions,
2002,Otago,Otago Region,Total All Industries,Regional GDP by industry,5030,nzd,NZD millions,
2002,Otago,Otago Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,366,nzd,NZD millions,
2002,Otago,Otago Region,Gross Domestic Product,Regional GDP by industry,5396,nzd,NZD millions,
2002,Southland,Southland Region,Agriculture,Regional GDP by industry,679,nzd,NZD millions,
2002,Southland,Southland Region,"Forestry, Fishing, and Mining",Regional GDP by industry,123,nzd,NZD millions,
2002,Southland,Southland Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,270,nzd,NZD millions,
2002,Southland,Southland Region,Primary Manufacturing,Regional GDP by industry,,nzd,NZD millions,confidential
2002,Southland,Southland Region,Other Manufacturing,Regional GDP by industry,,nzd,NZD millions,confidential
2002,Southland,Southland Region,Manufacturing,Regional GDP by industry,568,nzd,NZD millions,
2002,Southland,Southland Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,147,nzd,NZD millions,
2002,Southland,Southland Region,Construction,Regional GDP by industry,135,nzd,NZD millions,
2002,Southland,Southland Region,Wholesale Trade,Regional GDP by industry,117,nzd,NZD millions,
2002,Southland,Southland Region,Retail Trade,Regional GDP by industry,138,nzd,NZD millions,
2002,Southland,Southland Region,Accommodation and Food Services,Regional GDP by industry,59,nzd,NZD millions,
2002,Southland,Southland Region,Accommodation,Regional GDP by industry,21,nzd,NZD millions,
2002,Southland,Southland Region,Food and beverage services,Regional GDP by industry,38,nzd,NZD millions,
2002,Southland,Southland Region,"Transport, Postal and Warehousing",Regional GDP by industry,162,nzd,NZD millions,
2002,Southland,Southland Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,123,nzd,NZD millions,
2002,Southland,Southland Region,Financial and Insurance Services,Regional GDP by industry,60,nzd,NZD millions,
2002,Southland,Southland Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,125,nzd,NZD millions,
2002,Southland,Southland Region,Owner-Occupied Property Operation,Regional GDP by industry,141,nzd,NZD millions,
2002,Southland,Southland Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,76,nzd,NZD millions,
2002,Southland,Southland Region,Administrative and Support Services,Regional GDP by industry,20,nzd,NZD millions,
2002,Southland,Southland Region,Public Administration and Safety,Regional GDP by industry,73,nzd,NZD millions,
2002,Southland,Southland Region,Education and Training,Regional GDP by industry,93,nzd,NZD millions,
2002,Southland,Southland Region,Health Care and Social Assistance,Regional GDP by industry,128,nzd,NZD millions,
2002,Southland,Southland Region,Total All Industries,Regional GDP by industry,2966,nzd,NZD millions,
2002,Southland,Southland Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,216,nzd,NZD millions,
2002,Southland,Southland Region,Gross Domestic Product,Regional GDP by industry,3182,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Agriculture,Regional GDP by industry,134,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"Forestry, Fishing, and Mining",Regional GDP by industry,,nzd,NZD millions,confidential
2002,Marlborough,Marlborough Region,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,122,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Primary Manufacturing,Regional GDP by industry,211,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Other Manufacturing,Regional GDP by industry,54,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Manufacturing,Regional GDP by industry,264,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"Electricity, Gas, Water, and Waste services",Regional GDP by industry,,nzd,NZD millions,confidential
2002,Marlborough,Marlborough Region,Construction,Regional GDP by industry,58,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Wholesale Trade,Regional GDP by industry,24,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Retail Trade,Regional GDP by industry,58,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Accommodation and Food Services,Regional GDP by industry,30,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Accommodation,Regional GDP by industry,10,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Food and beverage services,Regional GDP by industry,19,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"Transport, Postal and Warehousing",Regional GDP by industry,59,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"Information Media, Telecommunications and Other Services",Regional GDP by industry,37,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Financial and Insurance Services,Regional GDP by industry,19,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"Rental, Hiring and Real Estate Services",Regional GDP by industry,81,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Owner-Occupied Property Operation,Regional GDP by industry,91,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"Professional, Scientific, and Technical Services",Regional GDP by industry,25,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Administrative and Support Services,Regional GDP by industry,10,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Public Administration and Safety,Regional GDP by industry,51,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Education and Training,Regional GDP by industry,32,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Health Care and Social Assistance,Regional GDP by industry,41,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Total All Industries,Regional GDP by industry,1135,nzd,NZD millions,
2002,Marlborough,Marlborough Region,"GST on Production, Import Duties and Other Taxes",Regional GDP by industry,83,nzd,NZD millions,
2002,Marlborough,Marlborough Region,Gross Domestic Product,Regional GDP by industry,1218,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Agriculture,Regional GDP by industry,167,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Forestry, Fishing, and Mining",Regional GDP by industry,188,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,224,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Primary Manufacturing,Regional GDP by industry,345,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Other Manufacturing,Regional GDP by industry,74,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Manufacturing,Regional GDP by industry,419,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Electricity, Gas, Water, and Waste services",Regional GDP by industry,36,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Construction,Regional GDP by industry,127,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Wholesale Trade,Regional GDP by industry,82,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Retail Trade,Regional GDP by industry,125,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Accommodation and Food Services,Regional GDP by industry,49,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Accommodation,Regional GDP by industry,17,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Food and beverage services,Regional GDP by industry,32,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Transport, Postal and Warehousing",Regional GDP by industry,162,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Information Media, Telecommunications and Other Services",Regional GDP by industry,99,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Financial and Insurance Services,Regional GDP by industry,47,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Rental, Hiring and Real Estate Services",Regional GDP by industry,144,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Owner-Occupied Property Operation,Regional GDP by industry,197,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","Professional, Scientific, and Technical Services",Regional GDP by industry,96,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Administrative and Support Services,Regional GDP by industry,32,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Public Administration and Safety,Regional GDP by industry,49,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Education and Training,Regional GDP by industry,77,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Health Care and Social Assistance,Regional GDP by industry,123,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Total All Industries,Regional GDP by industry,2219,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson","GST on Production, Import Duties and Other Taxes",Regional GDP by industry,162,nzd,NZD millions,
2002,"Nelson, Tasman","Tasman, Nelson",Gross Domestic Product,Regional GDP by industry,2380,nzd,NZD millions,
2002,North Island,Total North Island,Agriculture,Regional GDP by industry,5360,nzd,NZD millions,
2002,North Island,Total North Island,"Forestry, Fishing, and Mining",Regional GDP by industry,2691,nzd,NZD millions,
2002,North Island,Total North Island,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",Regional GDP by industry,5331,nzd,NZD millions,
2002,North Island,Total North Island,Primary Manufacturing,Regional GDP by industry,,nzd,NZD millions,confidential
